flow_duration,fwd_num_pkts,bwd_num_pkts,fwd_sum_pkt_len,bwd_sum_pkt_len,fwd_min_pkt_len,fwd_mean_pkt_len,fwd_std_pkt_len,fwd_max_pkt_len,bwd_min_pkt_len,bwd_mean_pkt_len,bwd_std_pkt_len,bwd_max_pkt_len,fwd_min_iat,fwd_mean_iat,fwd_std_iat,fwd_max_iat,bwd_min_iat,bwd_mean_iat,bwd_std_iat,bwd_max_iat,fwd_num_syn_flags,fwd_num_ack_flags,fwd_num_fin_flags,fwd_num_rst_flags,fwd_num_psh_flags,fwd_num_urg_flags,bwd_num_syn_flags,bwd_num_ack_flags,bwd_num_fin_flags,bwd_num_rst_flags,bwd_num_psh_flags,bwd_num_urg_flags,is_vpn
1379,14,8,1869,3296,54,133.5,172.85615407037147,571,54,412.0,830.9243347020233,2597,0,106.07692307692308,105.01315781181646,309,0,158.57142857142858,188.22316324956785,470,1,10,1,3,4,0,1,8,1,0,3,0,False
297,12,7,2894,3322,66,241.16666666666666,431.5348254261242,1612,66,474.57142857142856,876.6983284937148,2609,0,27.0,23.304310955076726,80,0,44.333333333333336,45.61676105214934,111,1,11,1,0,4,0,1,7,1,0,3,0,False
299,9,7,2956,3322,54,328.44444444444446,550.2932775875286,1799,66,474.57142857142856,876.6983284937147,2609,0,37.5,28.240042492885877,72,0,40.0,40.34848200366403,90,1,6,1,2,3,0,1,7,1,0,3,0,False
1251,12,9,4760,4268,54,396.6666666666667,549.6966335069634,1951,66,474.22222222222223,773.1755266831253,2609,0,113.81818181818181,103.73639510519675,214,0,130.625,101.20268956406248,214,1,9,1,2,5,0,1,9,1,0,5,0,False
611,10,8,3047,3388,54,304.7,431.0744831232765,1466,66,423.5,831.1335632736774,2609,0,68.0,74.33557545198515,160,0,66.42857142857143,75.3351694436406,160,1,8,1,1,3,0,1,8,1,0,3,0,False
665,17,13,5448,4950,54,320.47058823529414,384.6592254492064,1474,66,380.7692307692308,665.2173911698288,2608,0,41.5625,88.42579427831,373,0,51.166666666666664,71.76562934689248,256,1,14,1,2,6,0,1,13,1,0,6,0,False
558,10,8,3144,3388,54,314.4,423.05654468404106,1414,66,423.5,831.1335632736774,2609,0,62.111111111111114,70.78205115304372,215,0,70.0,93.75804727366835,238,1,8,1,1,3,0,1,8,1,0,3,0,False
177,10,8,2743,3389,54,274.3,465.05785661571184,1612,66,423.625,831.4622567350848,2610,0,19.77777777777778,21.1017523115329,48,0,19.571428571428573,22.102728615374573,47,1,8,1,1,4,0,1,8,1,0,3,0,False
932,11,7,3161,3321,54,287.3636363636364,525.9395528225087,1863,66,474.42857142857144,876.3505262724266,2608,0,93.3,91.57516038751993,190,0,124.33333333333333,137.90898770163201,368,1,8,1,2,3,0,1,7,1,0,3,0,False
852,12,9,1832,3442,54,152.66666666666666,175.98027035879778,583,54,382.44444444444446,792.1576878811035,2609,0,77.54545454545455,96.60261961097369,206,0,106.625,106.55273049058856,236,1,9,2,2,4,0,1,8,1,1,3,0,False
593,9,7,3055,1148,54,339.44444444444446,601.1476267405557,1983,66,164.0,146.7738785634945,435,0,74.125,75.3416178151226,173,0,78.83333333333333,79.68357561142837,172,1,6,1,2,3,0,1,7,1,0,3,0,True
1952,14,10,3900,3926,54,278.57142857142856,390.5605338641437,1474,66,392.6,751.1725767092405,2608,0,150.15384615384616,112.06374981977285,348,0,201.33333333333334,210.5025732225935,492,1,11,1,2,4,0,1,10,1,0,4,0,True
457,13,8,3316,3400,54,255.07692307692307,394.31527049352104,1466,66,425.0,830.4975918086699,2609,0,38.166666666666664,43.41818615383292,101,0,50.714285714285715,57.44491593994144,136,1,10,1,2,3,0,1,8,1,0,3,0,False
1306,11,10,3219,3544,66,292.6363636363636,531.5155471474981,1895,66,354.4,756.1444570979805,2609,0,130.6,320.9969470259803,1088,0,145.11111111111111,338.97736549950895,1096,1,10,1,0,4,0,1,10,1,0,4,0,True
965,11,8,2804,3387,54,254.9090909090909,400.11940366605893,1454,66,423.375,830.8048714198779,2608,0,96.5,114.26394882026439,251,0,106.85714285714286,119.87306211325446,253,1,9,1,1,4,0,1,8,1,0,3,0,False
687,12,8,3196,3387,54,266.3333333333333,400.95226925685586,1454,66,423.375,830.8048714198779,2608,0,62.45454545454545,77.539859118173,180,0,75.14285714285714,86.19650071026014,183,1,9,1,2,3,0,1,8,1,0,3,0,False
846,13,11,5184,4017,54,398.7692307692308,499.20693317518896,1474,66,365.1818181818182,721.7430691397318,2609,0,70.5,83.07978093375065,169,0,67.8,82.22627317348147,170,1,11,1,1,4,0,1,11,1,0,4,0,False
1076,13,8,3042,3296,54,234.0,384.0675020798377,1454,54,412.0,830.9243347020233,2597,0,89.66666666666667,103.97382149154447,339,0,124.85714285714286,148.38119689447427,378,1,10,1,2,3,0,1,8,1,0,3,0,False
199,8,7,2802,3243,54,350.25,598.2885486953599,1883,54,463.2857142857143,876.7861303461335,2598,0,28.428571428571427,23.206262349738658,49,0,25.166666666666668,25.20196200475052,53,1,7,1,1,3,0,1,7,1,0,3,0,False
429,10,10,3053,3544,54,305.3,413.8125300181231,1396,66,354.4,756.1444570979805,2609,0,47.77777777777778,96.93958918118688,320,0,43.22222222222222,67.70159653094974,227,1,8,1,1,3,0,1,10,3,0,4,0,False
393,10,7,3080,3323,54,308.0,537.3931521707362,1831,66,474.7142857142857,877.0461324054436,2610,6,43.77777777777778,28.522029605894218,88,0,54.5,61.05393790193499,165,1,8,1,1,3,0,1,7,1,0,3,0,False
1502,9,7,3016,3323,54,335.1111111111111,567.7392681004281,1863,66,474.7142857142857,877.0461324054436,2610,0,187.75,193.8509414472883,484,0,169.66666666666666,170.41387528276238,387,1,7,1,1,3,0,1,7,1,0,3,0,False
989,10,8,3053,4788,54,305.3,535.7047787727864,1831,66,598.5,883.1947690062482,2609,1,110.0,92.7158143049082,228,0,115.57142857142857,100.94957318647073,229,1,7,1,2,3,0,1,8,1,0,3,0,False
375,8,7,2966,3322,54,370.75,594.568488485557,1863,66,474.57142857142856,876.6983284937147,2609,10,53.714285714285715,29.850648644372804,96,0,50.333333333333336,49.738203514892746,104,1,6,1,1,3,0,1,7,1,0,3,0,False
214,11,8,3113,3388,54,283.0,358.48190013900665,1090,66,423.5,831.1335632736774,2609,0,21.4,20.621348161553357,45,0,24.285714285714285,29.14845884538708,77,1,8,1,2,4,0,1,8,1,0,3,0,True
896,11,8,3167,3388,54,287.90909090909093,366.49009773189937,1090,66,423.5,831.1335632736774,2609,0,89.7,107.46259814465682,228,0,97.0,111.47325111561838,230,1,8,1,2,3,0,1,8,1,0,3,0,False
997,8,7,2891,3323,54,361.375,573.8599431699341,1799,66,474.7142857142857,877.0461324054436,2610,8,142.42857142857142,114.16761755401215,246,0,127.0,126.76487420943285,263,1,6,1,1,3,0,1,7,1,0,3,0,False
1117,11,8,3540,3796,54,321.8181818181818,506.45018029808915,1799,66,474.5,820.4017308611678,2610,0,111.8,111.80053667134162,224,0,127.85714285714286,110.15110215573175,224,1,8,1,2,4,0,1,8,1,0,4,0,True
1034,11,8,3116,3388,54,283.27272727272725,414.15501948580714,1454,66,423.5,831.1335632736774,2609,0,103.4,117.04802433189549,269,0,114.85714285714286,133.29176222689463,305,1,8,1,2,4,0,1,8,1,0,3,0,False
855,11,8,3087,3388,54,280.6363636363636,413.37420263601194,1454,66,423.5,831.1335632736774,2609,0,85.6,101.80000000000001,226,0,92.85714285714286,107.32118492960221,226,1,8,1,2,3,0,1,8,1,0,3,0,False
307,10,7,3117,3322,54,311.7,555.1940291465679,1895,66,474.57142857142856,876.6983284937147,2609,0,34.22222222222222,40.84327165526989,109,0,49.166666666666664,65.8113887476088,161,1,7,1,2,3,0,1,7,1,0,3,0,True
969,11,7,3128,3321,54,284.3636363636364,523.9185003808534,1863,66,474.42857142857144,876.3505262724266,2608,0,97.0,104.1882910887783,327,0,131.83333333333334,168.06190988905115,472,1,8,1,2,3,0,1,7,1,0,3,0,False
797,10,8,2973,3296,54,297.3,442.27820430131976,1474,54,412.0,540.1576158863263,1474,0,88.66666666666667,85.09471846778219,183,0,88.0,102.36210236215355,235,1,9,1,0,3,0,1,8,1,0,3,0,False
353,11,8,3148,3388,54,286.1818181818182,419.7273613326151,1474,66,423.5,831.1335632736774,2609,0,35.3,40.45750857381112,87,0,38.42857142857143,43.84015492300944,93,1,8,1,2,3,0,1,8,1,0,3,0,False
903,12,8,2870,3388,54,239.16666666666666,387.8044681995755,1454,66,423.5,831.1335632736774,2609,0,82.0909090909091,100.16754559278492,274,0,90.0,105.15430838262677,240,1,9,1,2,4,0,1,8,1,0,3,0,False
711,8,8,2860,3295,54,357.5,625.6452669044976,1971,54,411.875,814.6404786008366,2554,0,101.71428571428571,85.22527171429557,177,0,76.71428571428571,87.75080672924126,183,1,7,1,1,3,0,1,8,1,0,4,0,False
242,10,7,3022,3322,54,302.2,527.9577255803725,1799,66,474.57142857142856,876.6983284937147,2609,0,27.0,25.346487812800504,55,0,31.5,32.62795325075315,80,1,7,1,2,3,0,1,7,1,0,3,0,False
274,10,7,3046,3321,54,304.6,536.5354042372227,1831,66,474.42857142857144,876.3505262724266,2608,0,30.444444444444443,32.70443772507915,68,0,34.5,34.16991854443515,69,1,7,1,2,3,0,1,7,1,0,3,0,False
78,9,7,2995,1148,54,332.77777777777777,590.307222795004,1951,66,164.0,146.7738785634945,435,0,9.875,19.035739413009413,60,0,12.666666666666666,23.11324776447962,64,1,6,1,2,3,0,1,7,1,0,3,0,True
769,11,9,2794,3467,54,254.0,447.7572394217043,1612,66,385.22222222222223,791.3995728774544,2610,0,77.0,88.90894218243741,189,0,72.625,93.51328448407745,196,1,8,1,2,4,0,1,9,1,0,3,0,False
132,10,7,3226,1148,66,322.6,579.0977810352929,1983,66,164.0,146.7738785634945,435,0,14.666666666666666,9.568466729604882,23,0,18.333333333333332,19.39644870130154,45,1,9,1,0,3,0,1,7,1,0,3,0,False
261,12,8,3266,3387,54,272.1666666666667,409.3191162026139,1474,66,423.375,830.8048714198779,2608,0,23.727272727272727,24.598931643803738,54,0,29.857142857142858,35.690849453240496,93,1,9,1,2,3,0,1,8,1,0,3,0,False
285,10,8,3098,3389,54,309.8,431.67135647388045,1458,66,423.625,831.4622567350848,2610,0,31.666666666666668,31.622776601683793,71,0,30.857142857142858,35.31664347191631,79,1,7,1,2,3,0,1,8,1,0,3,0,False
451,12,10,2960,3520,54,246.66666666666666,400.50579133002424,1474,66,352.0,757.0174370514857,2609,0,41.0,47.11687595755899,106,0,37.77777777777778,48.66387612496741,108,1,9,1,2,4,0,1,10,1,0,3,0,False
565,12,8,1825,3400,66,152.08333333333334,173.08497832631866,583,66,425.0,830.4975918086699,2609,0,51.36363636363637,80.64430626046334,263,0,79.28571428571429,89.37515520180617,253,1,11,2,0,4,0,1,8,1,0,3,0,True
691,9,7,3027,3323,54,336.3333333333333,600.0592563331651,1983,66,474.7142857142857,877.0461324054436,2610,0,86.5,86.2510869496727,173,0,86.66666666666667,86.33397683157862,173,1,6,1,2,3,0,1,7,1,0,3,0,True
1701,13,11,5014,3609,54,385.6923076923077,498.4373094776212,1474,66,328.09090909090907,725.4032677252331,2608,1,141.75,233.4309765933676,881,0,160.8,288.10338422170605,975,1,10,1,2,4,0,1,11,1,0,3,0,False
1086,12,10,3603,3533,54,300.25,404.5580149990851,1474,66,353.3,756.8706692691954,2610,0,98.81818181818181,124.69804852436594,338,0,95.66666666666667,127.4371304691934,337,1,9,1,2,4,0,1,10,1,0,3,0,False
944,10,7,3111,3322,54,311.1,554.8355522134465,1895,66,474.57142857142856,876.6983284937147,2609,0,104.88888888888889,114.7678279004515,277,0,123.33333333333333,124.66978605723023,287,1,7,1,2,3,0,1,7,1,0,3,0,False
878,12,8,3042,3296,54,253.5,404.9558617923687,1474,54,412.0,830.9243347020233,2597,0,79.9090909090909,87.4314843909785,196,0,99.42857142857143,119.31932802700626,304,1,9,1,2,3,0,1,8,1,0,3,0,False
888,12,8,3161,3388,54,263.4166666666667,392.4114461321886,1414,66,423.5,831.1335632736774,2609,0,80.81818181818181,72.27072610151131,218,0,107.0,120.22835415515402,280,1,9,1,2,3,0,1,8,1,0,3,0,False
143,8,7,2859,1068,54,357.375,616.2720457517119,1939,54,152.57142857142858,146.42975609276877,423,0,20.571428571428573,17.55690456655682,38,0,18.166666666666668,17.84579004197411,37,1,6,1,2,3,0,1,7,1,0,3,0,False
277,10,8,3122,3389,54,312.2,377.2385982372429,1090,66,423.625,831.4622567350848,2610,0,30.77777777777778,29.98065219725614,65,0,30.428571428571427,35.314331946340516,83,1,8,1,1,4,0,1,8,1,0,3,0,False
106,9,8,2989,3388,54,332.1111111111111,447.43477350694354,1474,66,423.5,831.1335632736774,2609,0,13.375,11.02199505534275,32,0,12.714285714285714,13.645661641439489,32,1,7,1,1,3,0,1,8,1,0,3,0,False
597,12,8,3144,3388,54,262.0,399.4857110502619,1454,66,423.5,831.1335632736774,2609,0,54.36363636363637,64.30929909751174,168,0,67.85714285714286,78.23668955059854,169,1,9,1,2,3,0,1,8,1,0,3,0,False
1903,13,9,3787,3466,54,291.3076923076923,395.73911076235845,1454,66,385.1111111111111,791.0872187403364,2609,0,158.58333333333334,285.1521401910839,1063,0,207.25,394.45492454778656,1218,1,10,1,2,4,0,1,9,1,0,3,0,False
967,12,7,3115,3241,54,259.5833333333333,512.305159440044,1883,54,463.0,876.0905041310352,2596,0,87.9090909090909,77.67116528902712,194,1,128.0,127.56566936288148,267,1,9,1,2,3,0,1,7,1,0,3,0,False
337,11,10,3566,3823,54,324.1818181818182,387.65139404597164,1294,54,382.3,729.6778809858497,2534,0,33.7,32.609967801272056,70,0,30.77777777777778,34.02214239050072,73,1,10,1,1,4,0,1,10,1,0,5,0,True
232,10,7,3090,3321,54,309.0,546.3874083468615,1863,66,474.42857142857144,876.3505262724266,2608,0,25.77777777777778,27.559139551871105,61,0,29.666666666666668,29.0268075329609,61,1,7,1,2,3,0,1,7,1,0,3,0,False
193,11,7,2787,3322,54,253.36363636363637,447.3949389576939,1612,66,474.57142857142856,876.6983284937147,2609,0,19.4,21.152777595389217,47,0,24.666666666666668,24.36299561949547,57,1,8,1,2,4,0,1,7,1,0,3,0,False
984,10,8,3106,3387,54,310.6,423.78324648338804,1424,66,423.375,830.8048714198779,2608,0,109.44444444444444,108.10089023285516,230,0,108.0,123.27669227044849,274,1,7,1,2,3,0,1,8,1,0,3,0,False
10537,14,10,3276,3535,54,234.0,375.3012123614844,1454,66,353.5,756.1213196306529,2608,0,810.5384615384615,1140.9788385676447,4057,0,720.0,870.2730095269594,2223,2,10,1,2,3,0,3,10,1,0,3,0,False
355,11,7,3119,3321,54,283.54545454545456,516.5872915123504,1831,66,474.42857142857144,876.3505262724266,2608,0,35.5,33.53878351997878,78,0,47.0,47.53244505948893,103,1,8,1,2,3,0,1,7,1,0,3,0,False
353,9,7,2955,3322,54,328.3333333333333,550.2290432174588,1799,66,474.57142857142856,876.6983284937147,2609,0,44.125,36.85253553013686,113,0,45.5,48.9481017677567,125,1,6,1,2,3,0,1,7,1,0,3,0,False
1810,12,9,3753,3465,54,312.75,357.12162377356356,1090,66,385.0,790.7748661211286,2608,0,164.63636363636363,199.73494833598065,636,0,179.375,240.29093693895322,636,1,9,1,2,4,0,1,9,1,0,3,0,False
407,10,8,3138,3387,54,313.8,435.53204244923245,1474,66,423.375,830.8048714198779,2608,0,45.333333333333336,43.84822307308093,113,0,46.285714285714285,53.27211622741243,114,1,8,1,1,3,0,1,8,1,0,3,0,False
571,11,10,3167,3543,66,287.90909090909093,514.7533309610897,1831,66,354.3,755.8462872833337,2608,0,57.1,80.60452840876872,267,0,63.44444444444444,97.19066154398797,317,1,10,1,0,4,0,1,10,1,0,4,0,True
2281,9,6,2952,3256,54,328.0,557.4471574358715,1799,66,542.6666666666666,929.64575093001,2609,0,285.125,685.595259154408,2097,0,452.6,833.0583653022157,2116,1,6,1,2,2,0,1,6,1,0,3,0,True
571,12,8,3185,3389,54,265.4166666666667,405.5404744151796,1474,66,423.625,831.4622567350848,2610,0,52.0,55.990258893035055,140,0,64.85714285714286,71.29902538189539,185,1,9,1,2,3,0,1,8,1,0,3,0,False
1054,9,8,2749,3295,54,305.44444444444446,441.67688318022994,1474,54,411.875,830.5956352973449,2596,0,131.875,130.87726836620635,264,0,113.14285714285714,130.07187965717654,265,1,8,1,1,3,0,1,8,1,0,3,0,False
371,11,10,2780,4657,54,252.72727272727272,404.44464525368625,1474,66,465.7,790.3604304366459,2610,0,37.1,56.79691893051947,187,0,34.666666666666664,58.67424193516834,185,1,9,1,1,4,0,1,10,1,0,4,0,False
269,7,7,1526,1068,54,218.0,236.42637029618453,609,54,152.57142857142858,146.42975609276877,423,0,44.833333333333336,31.381611742476768,70,0,33.833333333333336,33.52818051861581,70,1,6,1,1,3,0,1,7,1,0,3,0,True
844,10,8,3081,3388,66,308.1,440.88058473922393,1474,66,423.5,539.6878727560959,1474,0,93.77777777777777,84.26384195921995,184,0,94.57142857142857,111.7635989077675,273,1,9,1,0,3,0,1,8,1,0,3,0,False
232,10,8,3043,3400,54,304.3,418.3137697948754,1414,66,425.0,830.4975918086699,2609,0,25.88888888888889,15.961373126982698,43,0,28.285714285714285,34.24163833578013,85,1,8,1,1,3,0,1,8,1,0,3,0,False
1055,11,8,1736,3388,54,157.8181818181818,179.27775209627717,583,66,423.5,831.1335632736774,2609,0,105.6,207.9582650437342,704,1,142.14285714285714,201.25636002119188,604,1,8,1,2,4,0,1,8,1,0,3,0,False
683,9,7,3066,3323,54,340.6666666666667,578.355715224924,1895,66,474.7142857142857,877.0461324054436,2610,22,85.5,41.55117326863346,132,0,92.0,97.14765394319446,248,1,7,1,1,3,0,1,7,1,0,3,0,False
698,11,8,3067,3389,54,278.8181818181818,416.4710659341542,1474,66,423.625,831.4622567350848,2610,0,69.9,85.61477676195857,199,0,77.42857142857143,89.2378157235039,200,1,8,1,2,3,0,1,8,1,0,3,0,False
362,13,8,2912,3389,54,224.0,364.11156363020217,1414,66,423.625,831.4622567350848,2610,0,30.25,35.70743386654008,78,0,40.857142857142854,49.27308326758005,129,1,10,1,2,4,0,1,8,1,0,3,0,False
2019,11,10,3521,3532,54,320.09090909090907,395.12287031330914,1393,66,353.2,756.5725080915906,2609,0,202.0,229.64320151051717,711,0,224.11111111111111,227.88030212979234,707,1,9,1,1,4,0,1,10,2,0,3,0,False
2551,14,12,5231,6217,54,373.64285714285717,565.6168070778835,1895,66,518.0833333333334,782.6038225408533,2608,0,196.23076923076923,362.36746199789087,1388,0,210.36363636363637,266.2494635853829,899,1,11,1,2,4,0,1,12,1,0,4,0,False
349,11,8,3158,3388,54,287.09090909090907,416.1674607317358,1454,66,423.5,831.1335632736774,2609,0,34.9,33.705934195627925,87,0,40.714285714285715,46.563978369901484,99,1,8,1,2,4,0,1,8,1,0,3,0,False
599,10,8,3036,3388,54,303.6,372.22471707289935,1090,66,423.5,831.1335632736774,2609,0,66.55555555555556,71.47200090651057,167,0,66.71428571428571,76.99297609098467,167,1,7,1,2,3,0,1,8,1,0,3,0,False
669,9,7,3098,1148,54,344.22222222222223,595.0766108993918,1951,66,164.0,146.7738785634945,435,0,83.625,79.32833273805772,193,0,90.0,92.11767836124979,215,1,6,1,2,3,0,1,7,1,0,3,0,False
145,10,9,3556,3758,54,355.6,435.3683957294099,1474,54,417.55555555555554,783.863382528573,2598,0,16.22222222222222,13.264637849709679,31,0,15.0,15.107944929738128,33,1,9,1,1,4,0,1,9,1,0,4,0,False
2949,12,13,3555,3966,54,296.25,368.97766983021256,1274,54,305.0769230769231,639.6283129273006,2494,0,268.1818181818182,312.18433312906603,930,0,243.58333333333334,327.3923381137005,929,1,11,1,1,4,0,1,13,2,0,6,0,True
1518,14,10,3879,4709,54,277.07142857142856,383.65227267218245,1434,66,470.9,793.5666890690409,2610,0,116.84615384615384,196.54157757578,699,0,137.88888888888889,166.82821799979658,509,1,11,1,2,4,0,1,10,1,0,4,0,False
544,11,8,3174,3388,54,288.54545454545456,416.33932044915736,1454,66,423.5,831.1335632736774,2609,0,54.4,55.78386863601341,126,0,59.857142857142854,68.85684647239118,149,1,8,1,2,3,0,1,8,1,0,3,0,False
1760,12,8,3235,3387,66,269.5833333333333,401.05142195927385,1454,66,423.375,830.8048714198779,2608,0,160.0909090909091,244.6431369624129,891,0,225.57142857142858,374.1217743473592,1103,1,11,1,0,3,0,1,8,1,0,3,0,False
1223,10,10,3704,1637,54,370.4,441.8348560265475,1474,54,163.7,162.30036968534606,461,0,136.0,120.97290789447216,245,0,136.0,121.19589285303543,245,1,9,1,1,4,0,1,9,1,1,4,0,False
12560,11,9,2993,3454,54,272.09090909090907,406.64982803959,1454,66,383.77777777777777,791.6136512463047,2609,2,1256.1,3441.757761667721,11576,0,1544.375,3778.2977627994064,11535,1,8,1,2,4,0,1,9,1,0,3,0,False
282,11,8,3116,3388,54,283.27272727272725,414.15501948580714,1454,66,423.5,831.1335632736774,2609,0,28.3,25.853626438084078,64,0,31.428571428571427,34.882894468931504,92,1,8,1,2,3,0,1,8,1,0,3,0,False
341,9,6,2955,3255,54,328.3333333333333,557.6745367047782,1799,66,542.5,929.2753000770726,2608,0,42.625,71.202067210159,218,0,66.2,87.7892931968358,227,1,6,1,2,2,0,1,6,1,0,3,0,True
1023,9,7,3002,3323,54,333.55555555555554,559.2797175556573,1831,66,474.7142857142857,877.0461324054436,2610,0,128.0,203.06341374063425,511,0,168.33333333333334,232.9725782623831,524,1,7,1,1,3,0,1,7,1,0,3,0,True
500,10,7,3112,3322,54,311.2,554.894908969257,1895,66,474.57142857142856,876.6983284937147,2609,0,55.55555555555556,61.76138871335771,154,0,64.83333333333333,65.58815103016364,156,1,7,1,2,3,0,1,7,1,0,3,0,False
591,10,8,3176,1214,54,317.6,434.3713158117143,1454,66,151.75,141.06802437122312,435,0,65.77777777777777,69.46106467779514,160,0,61.714285714285715,69.01493479305617,144,1,7,1,2,3,0,1,8,1,0,3,0,False
1354,12,9,3228,3455,54,269.0,403.42760606251693,1454,66,383.8888888888889,791.9259848193509,2610,0,123.18181818181819,130.6722605200564,392,0,142.75,223.09681194494914,687,1,9,1,2,3,0,1,9,1,0,3,0,False
305,10,8,1682,3388,54,168.2,184.8484784898161,583,66,423.5,783.6293766826254,2482,0,33.888888888888886,31.053518120404988,85,0,35.142857142857146,43.41635166428353,117,1,8,1,1,4,0,1,8,1,0,4,0,False
387,10,8,3025,3388,54,302.5,431.3066774349778,1474,66,423.5,831.1335632736774,2609,0,43.0,41.646661864361285,95,0,42.57142857142857,49.678558590940106,117,1,8,1,1,4,0,1,8,1,0,3,0,False
283,10,7,3051,3321,54,305.1,536.8490383711235,1831,66,474.42857142857144,876.3505262724266,2608,0,31.444444444444443,30.811654040173796,76,0,34.0,34.161381705077446,79,1,7,1,2,3,0,1,7,1,0,3,0,False
641,13,12,4336,3688,54,333.53846153846155,493.0633623480261,1454,66,307.3333333333333,698.2266028223853,2609,0,53.5,69.61022434479962,214,0,38.90909090909091,57.48431334713615,136,1,11,1,1,4,0,1,12,1,0,3,0,False
553,10,8,3083,3389,54,308.3,424.7790131350653,1440,66,423.625,831.4622567350848,2610,0,61.44444444444444,67.16168072662187,141,0,59.57142857142857,68.56666650131126,145,1,8,1,1,3,0,1,8,1,0,3,0,False
536,11,8,3159,3400,54,287.1818181818182,415.2188509868934,1454,66,425.0,830.4975918086699,2609,0,53.7,60.67792020166809,138,0,57.0,65.44790731130043,143,1,8,1,2,3,0,1,8,1,0,3,0,False
1002,12,9,3938,3861,54,328.1666666666667,419.7568409872024,1474,66,429.0,783.7546384764389,2609,0,91.18181818181819,96.51454735551356,205,0,101.375,99.96866696620496,207,1,9,1,2,4,0,1,9,1,0,4,0,False
1115,11,10,2785,3532,54,253.1818181818182,399.05406746496215,1454,66,353.2,756.5725080915907,2609,0,111.6,127.24087393601161,272,0,93.77777777777777,128.94854941045955,286,1,9,1,1,4,0,1,10,1,0,3,0,False
406,12,9,3214,3454,54,267.8333333333333,374.197103439113,1294,66,383.77777777777777,761.03186935426,2522,0,37.0,52.26331931148791,180,0,42.625,63.42305870107496,190,1,9,1,2,3,0,1,9,1,0,4,0,True
547,11,8,3078,3387,54,279.8181818181818,412.6585245105688,1454,66,423.375,830.8048714198779,2608,0,54.8,58.7806090475422,153,0,61.714285714285715,72.59617126014741,183,1,8,1,2,3,0,1,8,1,0,3,0,False
492,11,8,3188,3387,54,289.8181818181818,534.3537844370046,1895,66,423.375,830.8048714198779,2608,0,49.3,67.69350042655499,218,0,59.857142857142854,77.42540847519643,218,1,8,1,2,3,0,1,8,1,0,3,0,False
1367,10,8,3169,3388,54,316.9,437.80234124545285,1474,66,423.5,831.1335632736774,2609,1,152.0,170.06338687546932,425,0,144.71428571428572,170.4554523166971,427,1,7,1,2,3,0,1,8,1,0,3,0,False
338,9,7,2998,3321,54,333.1111111111111,560.4382103803424,1831,66,474.42857142857144,876.3505262724266,2608,0,42.375,33.27888782696922,88,0,48.333333333333336,42.02644669993196,117,1,6,1,2,3,0,1,7,1,0,3,0,False
721,12,8,3158,3388,54,263.1666666666667,399.2110622493097,1454,66,423.5,831.1335632736774,2609,0,65.63636363636364,68.78592975479364,188,0,85.14285714285714,94.92467475609817,233,1,9,1,2,3,0,1,8,1,0,3,0,False
710,12,8,3241,3387,54,270.0833333333333,403.40807675217525,1454,66,423.375,830.8048714198779,2608,0,64.54545454545455,68.91544705634004,178,0,75.57142857142857,89.22981107047953,221,1,9,1,2,3,0,1,8,1,0,3,0,False
290,12,8,3199,3389,54,266.5833333333333,406.6522794586167,1474,66,423.625,831.4622567350848,2610,0,26.363636363636363,24.01239349424197,65,0,34.714285714285715,46.50257837925083,133,1,9,1,2,4,0,1,8,1,0,3,0,False
143,12,8,2822,3387,54,235.16666666666666,430.9249419046842,1612,66,423.375,830.8048714198779,2608,0,13.090909090909092,15.859924025122082,34,0,15.571428571428571,18.062250633826995,40,1,8,1,3,4,0,1,8,1,0,3,0,False
895,11,8,3171,3399,54,288.27272727272725,401.2453547528542,1374,66,424.875,830.1688740099812,2608,0,89.6,109.78269444680251,306,0,101.85714285714286,121.59350143752229,308,1,8,1,2,3,0,1,8,1,0,3,0,True
644,12,8,3241,3388,66,270.0833333333333,401.51638786259053,1454,66,423.5,831.1335632736774,2609,0,58.54545454545455,50.0442779153233,187,0,82.42857142857143,101.99839934718463,283,1,11,1,0,4,0,1,8,1,0,3,0,False
256,12,9,3297,3478,66,274.75,513.4408640080504,1895,66,386.44444444444446,790.5784255300549,2609,0,23.363636363636363,26.847287749494033,88,0,32.125,42.89649606902643,120,1,11,1,0,4,0,1,9,1,0,4,0,True
6414,10,8,3203,1214,54,320.3,580.2358227479583,1983,66,151.75,141.06802437122312,435,0,712.7777777777778,1923.945643594479,6154,0,912.5714285714286,2151.4774230841504,6181,1,7,1,2,3,0,1,8,1,0,3,0,True
192,11,9,2804,3453,54,254.9090909090909,405.75977096742497,1474,66,383.6666666666667,791.3013192063929,2608,0,19.2,19.988996973335105,45,0,18.875,24.358969087381347,61,1,9,1,1,4,0,1,9,1,0,3,0,False
1008,12,9,3219,3455,54,268.25,355.0455663244743,1090,66,383.8888888888889,733.7865939304826,2442,0,91.72727272727273,114.91110470042081,256,0,96.0,123.9395013706284,281,1,9,1,2,3,0,1,9,1,0,4,0,False
841,11,9,3612,3861,54,328.3636363636364,515.3156619053594,1831,66,429.0,783.7546384764389,2609,0,84.2,83.01542025431179,170,0,84.0,83.26613957666105,170,1,9,1,1,4,0,1,9,1,0,4,0,False
